id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count,poster_url,backdrop_url,release_year,release_month,popularity_level,rating_level,genres,genres_str
13335,en,Harold & Kumar Escape from Guantanamo Bay,"Having satisfied their urge for White Castle, Harold and Kumar jump on a plane to catch up with Harold's love interest, who's headed for the Netherlands. But the pair must change their plans when Kumar is accused of being a terrorist. Rob Corddry also stars in this wild comedy sequel that follows the hapless stoners' misadventures as they try to avoid being captured by the Department of Homeland Security.",7.997300148010254,2008-04-25,Harold & Kumar Escape from Guantanamo Bay,6.298999786376953,1551,https://image.tmdb.org/t/p/w342/gmXKlm8c8O7JEISYP4WiWq2x3We.jpg,https://image.tmdb.org/t/p/w780/7Q1SGTuIDkTnKRonEhmYUefQP79.jpg,2008,4,very high,average,"['Comedy', 'Adventure']","Comedy, Adventure"
9358,en,Final Destination 2,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.",6.974699974060059,2003-01-31,Final Destination 2,6.298999786376953,4603,https://image.tmdb.org/t/p/w342/dg6Tf98InieJSClSKQJTQevYWmB.jpg,https://image.tmdb.org/t/p/w780/tKnmfO5lAyu8hpTZMyMaI4lhZpJ.jpg,2003,1,very high,average,"['Horror', 'Mystery']","Horror, Mystery"
1119878,en,Ice Road: Vengeance,"Big rig ice road driver Mike McCann travels to Nepal to scatter his late brother’s ashes on Mt. Everest. While on a packed tour bus traversing the deadly 12,000 ft. terrain of the infamous Road to the Sky, McCann and his mountain guide encounter a group of mercenaries and must fight to save themselves, the busload of innocent travelers, and the local villagers’ homeland.",29.031200408935547,2025-06-27,Ice Road: Vengeance,6.300000190734863,508,https://image.tmdb.org/t/p/w342/cQN9rZj06rXMVkk76UF1DfBAico.jpg,https://image.tmdb.org/t/p/w780/2nwhxEyefcIFKwOrSigiamoIzu2.jpg,2025,6,very high,average,"['Action', 'Thriller', 'Drama']","Action, Thriller, Drama"
325346,en,The Hollars,"Aspiring New York City artist John Hollar returns to his Middle America hometown on the eve of his mother’s brain surgery. Joined by his girlfriend, eight months pregnant with their first child, John is forced to navigate the crazy world he left behind.",2.572000026702881,2016-08-25,The Hollars,6.297999858856201,315,https://image.tmdb.org/t/p/w342/9ybRAn6AoSuyMjfqbhgosdye2R5.jpg,https://image.tmdb.org/t/p/w780/g302LRf1Gx3fQgq7IR8I6ITyVTi.jpg,2016,8,medium,average,"['Comedy', 'Drama', 'Romance']","Comedy, Drama, Romance"
12395,en,Thunderheart,A young mixed-blood FBI agent is assigned to work with a cynical veteran investigator on a murder on a poverty-stricken Sioux reservation.,1.5901000499725342,1992-04-03,Thunderheart,6.297999858856201,302,https://image.tmdb.org/t/p/w342/uGbVd9gzRHk70E8WQPZcjiv6ZLk.jpg,https://image.tmdb.org/t/p/w780/ezqMGAZNg1y2b3TPU9jWKUL8rKM.jpg,1992,4,low,average,"['Crime', 'Mystery', 'Thriller']","Crime, Mystery, Thriller"
9605,en,Single White Female,"Having recently split from her fiancé, Allison Jones welcomes new roommate Hedra Carlson. The young women quickly form a bond, but soon Allison begins to notice not all’s well with her new tenant.",1.8128000497817993,1992-08-14,Single White Female,6.297999858856201,657,https://image.tmdb.org/t/p/w342/2B6spN9XvzbK9hKDQtvTa4wVoys.jpg,https://image.tmdb.org/t/p/w780/yZIfHR7LM1z97CmRXWf6xGTBME3.jpg,1992,8,low,average,"['Thriller', 'Horror']","Thriller, Horror"
1428,en,Once Upon a Time in Mexico,A corrupt CIA agent Sands hires hitman El Mariachi to assassinate a Mexican general hired by a drug kingpin attempting a coup d'état of the President of Mexico.,3.226900100708008,2003-09-11,Once Upon a Time in Mexico,6.297999858856201,2294,https://image.tmdb.org/t/p/w342/bsHbVPpaOfmGlcLMG20HfrPv1hg.jpg,https://image.tmdb.org/t/p/w780/ctDqJtlMwASOKoQi7sacSVae3EI.jpg,2003,9,medium,average,"['Action', 'Crime', 'Thriller']","Action, Crime, Thriller"
810,en,Shrek the Third,"The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",14.286700248718262,2007-05-17,Shrek the Third,6.300000190734863,9458,https://image.tmdb.org/t/p/w342/n4SexGGQzI26E269tfpa80MZaGV.jpg,https://image.tmdb.org/t/p/w780/wvXxKpFGXvQJRB0nvvfURhRD3C0.jpg,2007,5,very high,average,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']","Fantasy, Adventure, Animation, Comedy, Family"
413052,en,Hacker,"Alex, an immigrant from Ukraine comes to Canada and becomes involved with an online criminal organization called Darkweb. What starts off as a way to help his parents financially, soon becomes a personal vendetta against the entire banking system, when his mother is fired from her job at the bank",1.8372999429702759,2016-09-15,Hacker,6.296999931335449,315,https://image.tmdb.org/t/p/w342/gpYwKrP6s749b5Nzgm2174jKrpf.jpg,https://image.tmdb.org/t/p/w780/g0JyeAe7kcsXyFWEv8Axa49yBRJ.jpg,2016,9,low,average,"['Crime', 'Drama', 'Thriller']","Crime, Drama, Thriller"
41630,en,No Strings Attached,"Emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend Adam a relationship with one rule: No strings attached. But when a fling becomes a thing, can sex friends stay best friends?",5.548500061035156,2011-01-21,No Strings Attached,6.296999931335449,4856,https://image.tmdb.org/t/p/w342/9C09L1U9S13J4Ut029Qhu0oLcTQ.jpg,https://image.tmdb.org/t/p/w780/rSEfKLHDZKiMQWsyJIfKr9D0CaC.jpg,2011,1,high,average,"['Comedy', 'Romance']","Comedy, Romance"
39414,en,Paper Man,"A coming-of-middle-age comedy that chronicles the unlikely friendship between failed author Richard Dunne and a Long Island teen who teaches him a thing or two about growing up, all under the disapproving eye of his long-suffering wife and his imaginary Superhero friend.",3.019200086593628,2009-06-15,Paper Man,6.296999931335449,352,https://image.tmdb.org/t/p/w342/wneK8G9E26FUqYo4KjPlsD0TIII.jpg,https://image.tmdb.org/t/p/w780/oec9dd990pRQ8W3meakCuAQKX6o.jpg,2009,6,medium,average,"['Comedy', 'Drama']","Comedy, Drama"
14976,en,Rachel Getting Married,A young woman who has been in and out from rehab for the past 10 years returns home for the weekend for her sister's wedding.,1.239300012588501,2008-09-03,Rachel Getting Married,6.296999931335449,609,https://image.tmdb.org/t/p/w342/bumaq3lqe4YSsq6LlYoge7e9ABk.jpg,https://image.tmdb.org/t/p/w780/a7lZSjySyf2OLMj5VLkYTDS0kbr.jpg,2008,9,low,average,"['Drama', 'Romance']","Drama, Romance"
4351,en,Bordertown,"American corporations are using the North American Free Trade Agreement by opening large maquiladoras right across the United States–Mexico border. The maquiladoras hire mostly Mexican women to work long hours for little money in order to produce mass quantity products. Lauren Adrian, an impassioned American news reporter for the Chicago Sentinel wants to be assigned to the Iraq front-lines to cover the war. Instead, her editor George Morgan assigns her to investigate a series of slayings involving young maquiladora factory women in a Mexican bordertown.",2.4860000610351562,2007-02-22,Bordertown,6.296999931335449,344,https://image.tmdb.org/t/p/w342/c0AR36VzvB5ileCoMfSlV9bFsVn.jpg,https://image.tmdb.org/t/p/w780/fUdxWZPjTy7ghxp0wZVBfCvWhzV.jpg,2007,2,medium,average,"['Crime', 'Drama', 'Mystery', 'Thriller']","Crime, Drama, Mystery, Thriller"
738652,en,Copshop,"On the run from a lethal assassin, a wily con artist devises a scheme to hide out inside a small-town police station. However, when the hit man turns up at the precinct, an unsuspecting rookie cop finds herself caught in the crosshairs.",13.998900413513184,2021-09-09,Copshop,6.296000003814697,845,https://image.tmdb.org/t/p/w342/9LEWWWEhS7SZXFDuH1YYhs0VFct.jpg,https://image.tmdb.org/t/p/w780/jIkH6cy0Haa1cyitn6gtKmE3lxu.jpg,2021,9,very high,average,"['Thriller', 'Crime', 'Action']","Thriller, Crime, Action"
505379,en,Rebecca,"After a whirlwind romance with a wealthy widower, a naïve bride moves to his family estate but can't escape the haunting shadow of his late wife.",3.5576999187469482,2020-10-16,Rebecca,6.296000003814697,1135,https://image.tmdb.org/t/p/w342/kGhllBArW7ImDycSMIG5bj6GEPL.jpg,https://image.tmdb.org/t/p/w780/rVkptIl9QkhpB5xM6BnUAHOJ43b.jpg,2020,10,high,average,"['Romance', 'Drama', 'Mystery', 'Thriller']","Romance, Drama, Mystery, Thriller"
283227,en,A Little Chaos,"A landscape gardener is hired by famous architect Le Nôtre to construct the grand gardens at the palace of Versailles. As the two work on the palace, they find themselves drawn to each other and are thrown into rivalries within the court of King Louis XIV.",1.3995000123977661,2015-03-26,A Little Chaos,6.296000003814697,676,https://image.tmdb.org/t/p/w342/xFtSpvgTqQJC2IMaoKd7WsLPknN.jpg,https://image.tmdb.org/t/p/w780/4ANK5uSBMQxEdHSYqSqs4YMY0Ed.jpg,2015,3,low,average,"['Drama', 'Romance']","Drama, Romance"
145220,en,Muppets Most Wanted,"While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick.",1.2934999465942383,2014-03-20,Muppets Most Wanted,6.300000190734863,872,https://image.tmdb.org/t/p/w342/o9mGTVnnsqMS3Oh2IloPKPpLiL3.jpg,https://image.tmdb.org/t/p/w780/afH2HkgBAumobWx47ujESuRtLCr.jpg,2014,3,low,average,"['Comedy', 'Adventure', 'Crime', 'Family']","Comedy, Adventure, Crime, Family"
467824,ko,인랑,"In 2029, an elite police squad combats an anti-reunification terrorist group while another enemy lurks nearby.",3.3912999629974365,2018-07-25,Illang: The Wolf Brigade,6.295000076293945,314,https://image.tmdb.org/t/p/w342/71JMWqNDRz2Au59JYosfn5W8nuS.jpg,https://image.tmdb.org/t/p/w780/CX9O14p4SsAG8nz0BFhaDTSKH1.jpg,2018,7,high,average,"['Science Fiction', 'Action', 'Thriller', 'Drama']","Science Fiction, Action, Thriller, Drama"
9378,en,Thir13en Ghosts,"Arthur and his two children inherit his uncle's estate: a glass house that serves as a prison to twelve ghosts. When the family, accompanied by a nanny and an attorney, enter the house they find themselves trapped inside an evil machine 'designed by the Devil and powered by the dead' to open the Eye of Hell. Aided by a ghost hunter and his rival, a ghost rights activist out to set the ghosts free, the group must do what they can to get out of the house alive.",7.14109992980957,2001-10-26,Thir13en Ghosts,6.300000190734863,2276,https://image.tmdb.org/t/p/w342/6yrrddjIjx0ElCRZp5pTZeqrj3k.jpg,https://image.tmdb.org/t/p/w780/mUffUjlJ007XAzdogdZqhaqSp4O.jpg,2001,10,very high,average,"['Horror', 'Thriller']","Horror, Thriller"
9043,en,The Family Stone,"An uptight, conservative businesswoman accompanies her boyfriend to his eccentric and outgoing family's annual Christmas celebration and finds that she's a fish out of water in their free-spirited way of life.",6.085999965667725,2005-12-15,The Family Stone,6.300000190734863,1020,https://image.tmdb.org/t/p/w342/nlqw53HmTP7o3b2NDttYNOtsK4V.jpg,https://image.tmdb.org/t/p/w780/yJav7yjKcYnP7C9QbFLECThWv4a.jpg,2005,12,very high,average,"['Comedy', 'Drama', 'Romance']","Comedy, Drama, Romance"
457435,fr,Le retour du héros,"France, 1809. Captain Neuville is called to the front, leaving his future bride heartbroken. Her sister decides to write letters on his behalf to cheer her up.",2.131500005722046,2018-02-14,Return of the Hero,6.294000148773193,642,https://image.tmdb.org/t/p/w342/5UsjIbxJWRiSAfdeC4AhlJEFtRm.jpg,https://image.tmdb.org/t/p/w780/uNsqjkqBvGqRX3kLGLrCwmdNseK.jpg,2018,2,low,average,"['History', 'Comedy']","History, Comedy"
149509,en,Horns,"In the aftermath of his girlfriend's mysterious death, a young man awakens to strange horns sprouting from his temples.",3.476099967956543,2013-09-06,Horns,6.294000148773193,2367,https://image.tmdb.org/t/p/w342/tjTy6W05mPXXw87IqpjeGNhIcM4.jpg,https://image.tmdb.org/t/p/w780/mORSowyx92dlvx9zYOKXZx0NpAW.jpg,2013,9,high,average,"['Drama', 'Fantasy', 'Thriller']","Drama, Fantasy, Thriller"
28794,it,Quella villa accanto al cimitero,"After a doctor kills his mistress and himself while researching the mysterious previous owner of his Boston home, his colleague, Dr. Norman Boyle, takes over his studies and moves his family into the Boston mansion. Soon after, Boyle's young son Bob becomes plagued by visions of a young girl, who warns him of the danger within the house.",1.336300015449524,1981-08-14,The House by the Cemetery,6.294000148773193,419,https://image.tmdb.org/t/p/w342/yNUXcoopDqshs5xd2lOwUl1g4Df.jpg,https://image.tmdb.org/t/p/w780/vdokrAQX8D2SfNY12GB8f3YdCaT.jpg,1981,8,low,average,"['Horror', 'Mystery']","Horror, Mystery"
11625,fr,Astérix et le Coup du menhir,"Due to an unfortunate accident involving Obelix throwing a menhir, Getafix the druid not only loses his memory, but goes completely mad. Now deprived of the wisdom of their beloved druid and the protection provided by his magic potion, the Armorican village falls prey to a proclaimed soothsayer who comes with ominous predictions and overweening ambitions. It's up to Asterix to keep his villager friends within reason and hopefully get Getafix to remember the magic potion's recipe before the impending Roman attack.",1.3108999729156494,1989-10-04,Asterix and the Big Fight,6.300000190734863,658,https://image.tmdb.org/t/p/w342/7KFAtZRXzD00Zw9sWxusrInLHgJ.jpg,https://image.tmdb.org/t/p/w780/5o65Tj8LNt0UsHzeLbU1VjMm7dm.jpg,1989,10,low,average,"['Family', 'Animation', 'Adventure', 'Comedy']","Family, Animation, Adventure, Comedy"
2309,en,Inkheart,"The adventures of a father and his young daughter, in their search for a long lost book that will help reunite a missing, close relative.",3.996000051498413,2008-12-11,Inkheart,6.294000148773193,2181,https://image.tmdb.org/t/p/w342/eXFK5aBDzUPSynAhSKMJy7xLxqE.jpg,https://image.tmdb.org/t/p/w780/dA1IWByfIvTktERGU4bzQqD3Xu8.jpg,2008,12,high,average,"['Adventure', 'Family', 'Fantasy']","Adventure, Family, Fantasy"
817,en,Austin Powers: The Spy Who Shagged Me,"When diabolical genius Dr. Evil travels back in time to steal superspy Austin Powers's ‘mojo,’ Austin must return to the swingin' '60s himself - with the help of American agent, Felicity Shagwell - to stop the dastardly plan. Once there, Austin faces off against Dr. Evil's army of minions to try to save the world in his own unbelievably groovy way.",4.850100040435791,1999-06-08,Austin Powers: The Spy Who Shagged Me,6.294000148773193,3517,https://image.tmdb.org/t/p/w342/jiF7UShERJFn5RtgfBK2lIJrOTc.jpg,https://image.tmdb.org/t/p/w780/xI1tAzzUk2v9nON6DLAHzcOLK42.jpg,1999,6,high,average,"['Adventure', 'Comedy', 'Crime', 'Science Fiction']","Adventure, Comedy, Crime, Science Fiction"
1013860,en,R.I.P.D. 2: Rise of the Damned,"When Sheriff Roy Pulsipher finds himself in the afterlife, he joins a special police force and returns to Earth to save humanity from the undead.",3.1108999252319336,2022-11-15,R.I.P.D. 2: Rise of the Damned,6.293000221252441,640,https://image.tmdb.org/t/p/w342/g4yJTzMtOBUTAR2Qnmj8TYIcFVq.jpg,https://image.tmdb.org/t/p/w780/kmzppWh7ljL6K9fXW72bPN3gKwu.jpg,2022,11,medium,average,"['Fantasy', 'Action', 'Comedy']","Fantasy, Action, Comedy"
627463,en,The Assistant,"A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine, she grows increasingly aware of the insidious abuse that threatens every aspect of her position.",3.057499885559082,2020-01-31,The Assistant,6.293000221252441,493,https://image.tmdb.org/t/p/w342/zJpJkVgezsR7dp6KQwyxtGIAOZv.jpg,https://image.tmdb.org/t/p/w780/fFJQYhnjKfgweZCbRNOE1E015DF.jpg,2020,1,medium,average,['Drama'],Drama
462919,en,Sierra Burgess Is a Loser,A case of mistaken identity results in unexpected romance when the most popular girl in high school and the biggest loser must come together to win over their crushes.,2.043299913406372,2018-09-07,Sierra Burgess Is a Loser,6.293000221252441,3441,https://image.tmdb.org/t/p/w342/vjnHRySiVM4YcBYzjCxw344y9g.jpg,https://image.tmdb.org/t/p/w780/fdFIVBpq57ZbHok07SI3gNLWUbO.jpg,2018,9,low,average,"['Comedy', 'Drama', 'Romance']","Comedy, Drama, Romance"
439998,it,Omicidio all'italiana,"To save his crumbling and rapidly-depopulating rural town, its mayor fakes a gruesome murder to attract media attention. His plan initially succeeds, but soon the situation will spiral out of control.",0.983299970626831,2017-03-02,Omicidio all'italiana,6.293000221252441,406,https://image.tmdb.org/t/p/w342/yMajbhnmtiXT5bfZU8Q06FRGg06.jpg,https://image.tmdb.org/t/p/w780/g81Zk4WryPdZ9hhHtK51ifahj4r.jpg,2017,3,low,average,['Comedy'],Comedy
8845,en,Under Siege,"A disgruntled ex-CIA operative, his assistant and their assembled group of terrorists seize a battleship with nuclear blackmail in mind. They've planned for every contingency but ignore the ship's cook, former Navy SEAL Casey Ryback—an error that could be fatal.",11.57759952545166,1992-10-08,Under Siege,6.293000221252441,1638,https://image.tmdb.org/t/p/w342/myHxm9p8fhEsXyaLO6DawYJKolg.jpg,https://image.tmdb.org/t/p/w780/ihBDaN7OwT7D9DVri8SmxCnuRLB.jpg,1992,10,very high,average,"['Action', 'Thriller']","Action, Thriller"
425336,es,Loving Pablo,The film chronicles the rise and fall of the world's most feared drug lord Pablo Escobar and his volatile love affair with Colombia's most famous journalist Virginia Vallejo throughout a reign of terror that tore a country apart.,3.033400058746338,2017-10-12,Loving Pablo,6.300000190734863,1018,https://image.tmdb.org/t/p/w342/aV3kKzTCycGfZc5Lh29Tk6avKPL.jpg,https://image.tmdb.org/t/p/w780/pcIXV6Od8KeDsLWKu7Wzthaur4V.jpg,2017,10,medium,average,"['Crime', 'Drama']","Crime, Drama"
407439,en,Mary Magdalene,"In the first century, free-spirited Mary Magdalene flees the marriage her family has arranged for her, finding refuge and a sense of purpose in a radical new movement led by the charismatic, rabble-rousing preacher named Jesus.",2.3396999835968018,2018-03-15,Mary Magdalene,6.300000190734863,558,https://image.tmdb.org/t/p/w342/oLbqnVAmD8ISel1SLTY3Ek0TWz8.jpg,https://image.tmdb.org/t/p/w780/hvdRLJSKy2a3Ulzrl1Wlnqq2pKZ.jpg,2018,3,medium,average,['Drama'],Drama
67748,en,Snowtown,"Based on true events, 16 year-old Jamie falls in with his mother's new boyfriend and his crowd of self-appointed neighborhood watchmen, a relationship that leads to a spree of torture and murder.",2.6754000186920166,2011-05-19,Snowtown,6.291999816894531,337,https://image.tmdb.org/t/p/w342/5LW1vPLa8ueVwdOgR8w5xYkSQGv.jpg,https://image.tmdb.org/t/p/w780/1KlJVF0xXLeFq2KTIjzA2LvWHH9.jpg,2011,5,medium,average,"['Crime', 'Drama']","Crime, Drama"
37609,en,The Cheetah Girls 2,"Best friends Galleria, Chanel, Dorinda, and Aqua, A.K.A. the girl band ""The Cheetahs,"" get the opportunity of a lifetime when they strut their way to Barcelona, Spain, to perform in an international music festival. Along the way, the ""amigas Cheetahs"" learn that, although their paths are not the same, they are lucky to have one another for the journey.",1.514299988746643,2006-07-31,The Cheetah Girls 2,6.300000190734863,409,https://image.tmdb.org/t/p/w342/cKLATvYcVUn6FfmgOU811TJgHWl.jpg,https://image.tmdb.org/t/p/w780/98MW3zxRdBzlnyLpAQvMdY0pe6G.jpg,2006,7,low,average,"['Family', 'Comedy', 'Drama', 'Music', 'TV Movie']","Family, Comedy, Drama, Music, TV Movie"
15239,en,The Toxic Avenger,"A gang of thugs devise a cruel hoax that goes horribly wrong as Melvin, a nerdy emaciated janitor at the local health club, is cast through a third story window into a vat of hazardous toxic waste.",6.069300174713135,1984-05-15,The Toxic Avenger,6.291999816894531,615,https://image.tmdb.org/t/p/w342/so0CGT1fZe2SlVdYXCewghxUgoj.jpg,https://image.tmdb.org/t/p/w780/ofIwwNjI0TDOPZeAOIXSrXJQqwi.jpg,1984,5,very high,average,"['Action', 'Comedy', 'Horror', 'Science Fiction']","Action, Comedy, Horror, Science Fiction"
523607,en,Maestro,"A towering and fearless love story chronicling the lifelong relationship between Leonard Bernstein and Felicia Montealegre Cohn Bernstein. A love letter to life and art, Maestro at its core is an emotionally epic portrayal of family and love.",3.667799949645996,2023-11-22,Maestro,6.300000190734863,789,https://image.tmdb.org/t/p/w342/kxj7rMco6RNYsVcNwuGAIlfWu64.jpg,https://image.tmdb.org/t/p/w780/et0G74BxoBgNQEZBkUcVhsgeRFF.jpg,2023,11,high,average,"['Drama', 'Romance', 'Music']","Drama, Romance, Music"
274167,en,Daddy's Home,"The story of a mild-mannered radio executive who strives to become the best stepdad ever to his wife's two children, but complications ensue when their freewheeling, freeloading real father arrives, forcing stepdad to compete for the affection of the kids.",5.246200084686279,2015-12-25,Daddy's Home,6.300000190734863,3320,https://image.tmdb.org/t/p/w342/fB9lALk9zKsMYWvf0bJSkJN219Z.jpg,https://image.tmdb.org/t/p/w780/4kui3QA55M2ZOmBgoRlrYj5MSlK.jpg,2015,12,high,average,['Comedy'],Comedy
14177,en,Beauty Shop,"Far from Chicago, hairdresser Gina Norris has relocated to Atlanta with her daughter and has quickly established herself as a rare talent in her profession. But after repeatedly butting heads with her shady, over-the-top boss, Jorge, Norris sets out to create her own salon -- even snagging a few of Jorge's employees and clients. Now, Jorge will do anything to shut her down.",1.4591000080108643,2005-04-22,Beauty Shop,6.290999889373779,536,https://image.tmdb.org/t/p/w342/3y5I9WKlfeNnSQbOvS4l3mVPqri.jpg,https://image.tmdb.org/t/p/w780/dxIBEtwBSaigyF9irXKayJkBrcE.jpg,2005,4,low,average,"['Comedy', 'Romance']","Comedy, Romance"
12611,en,The Fury,"When a devious plot separates CIA agent Peter Sandza from his son, Robin, the distraught father manages to see through the ruse. Taken because of his psychic abilities, Robin is being held by Ben Childress, who is studying people with supernatural powers in hopes of developing their talents as weapons. Soon Peter pairs up with Gillian, a teen who has telekinesis, to find and rescue Robin.",11.554200172424316,1978-03-10,The Fury,6.290999889373779,383,https://image.tmdb.org/t/p/w342/tkIXykrfndqf11Lb7U5RbIRa13b.jpg,https://image.tmdb.org/t/p/w780/bgTgA6ZckxKMy0oQyEFenxmxdGK.jpg,1978,3,very high,average,"['Horror', 'Science Fiction', 'Thriller']","Horror, Science Fiction, Thriller"
9543,en,Prince of Persia: The Sands of Time,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",4.355000019073486,2010-05-19,Prince of Persia: The Sands of Time,6.300000190734863,6971,https://image.tmdb.org/t/p/w342/r9nw8LMdewMvRdNkEy0GH8yQ4n0.jpg,https://image.tmdb.org/t/p/w780/iP0capCU4w5nxCDl398CH7yR1r9.jpg,2010,5,high,average,"['Adventure', 'Fantasy', 'Action']","Adventure, Fantasy, Action"
169,en,Predator 2,A police chief in the war-torn streets of Los Angeles discovers that an extraterrestrial creature is hunting down residents - and that he is the next target.,25.1299991607666,1990-11-21,Predator 2,6.300000190734863,3589,https://image.tmdb.org/t/p/w342/83X4VwY9sdSJykskmsplIVG0a4h.jpg,https://image.tmdb.org/t/p/w780/7PoWlbQg7ZxgwofFRrkytvpLvJD.jpg,1990,11,very high,average,"['Science Fiction', 'Action', 'Thriller']","Science Fiction, Action, Thriller"
458344,en,"Juliet, Naked","Annie is stuck in a long-term relationship with Duncan – an obsessive fan of obscure rocker Tucker Crowe. When the acoustic demo of Tucker's hit record from 25 years ago surfaces, its discovery leads to a life-changing encounter with the elusive rocker himself.",1.0302000045776367,2018-08-16,"Juliet, Naked",6.289999961853027,511,https://image.tmdb.org/t/p/w342/tj4lbeWQBvPwGjadEAAjJdQolko.jpg,https://image.tmdb.org/t/p/w780/a4vjUleV0ESW9691y7OtVDF31bF.jpg,2018,8,low,average,"['Comedy', 'Drama', 'Romance']","Comedy, Drama, Romance"
8838,en,Mercury Rising,"Renegade FBI agent Art Jeffries protects a nine-year-old autistic boy who has cracked the government's new ""unbreakable"" code.",1.6160999536514282,1998-04-03,Mercury Rising,6.289999961853027,1594,https://image.tmdb.org/t/p/w342/uB8qfwqvJA2adiVOwsN5clZS4Lo.jpg,https://image.tmdb.org/t/p/w780/5EkowLSlfQT50KbeHzhvbdyaIoI.jpg,1998,4,low,average,"['Action', 'Crime', 'Drama', 'Thriller']","Action, Crime, Drama, Thriller"
714869,fr,Qu'est-ce qu'on a tous fait au Bon Dieu ?,"Claude and Marie Verneuil will soon be celebrating their 40th wedding anniversary. For the occasion, their four daughters - Isabelle, Odile, Ségolène and Laure - decide to organize a big surprise party in their family home in Chinon. They also decide to invite, each, the parents of their respective husbands - Rachid Benassem, David Benichou, Chao Ling and Charles Koffi.",2.57669997215271,2021-12-21,Serial (Bad) Weddings 3,6.289000034332275,409,https://image.tmdb.org/t/p/w342/hQfCJjbAAyk4IwRR8IqdCzPOJE4.jpg,https://image.tmdb.org/t/p/w780/a0VwprxXWIhQcHPPWsQeKr1LzSf.jpg,2021,12,medium,average,"['Romance', 'Comedy']","Romance, Comedy"
592695,sv,Pleasure,"19 year old Linnéa leaves her small town in Sweden and heads for Los Angeles with the aim of becoming the world's next big porn star, but the road to her goal turns out to be bumpier than she imagined.",10.190600395202637,2021-10-08,Pleasure,6.289000034332275,730,https://image.tmdb.org/t/p/w342/TcOsu6iO5prSJbDn9oIQgIW655.jpg,https://image.tmdb.org/t/p/w780/y0LhmaMYpFkIfrUlOpJYTVMH2eA.jpg,2021,10,very high,average,['Drama'],Drama
447277,en,The Little Mermaid,"The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.",11.393899917602539,2023-05-18,The Little Mermaid,6.289000034332275,3172,https://image.tmdb.org/t/p/w342/ym1dxyOk4jFcSl4Q2zmRrA5BEEN.jpg,https://image.tmdb.org/t/p/w780/lAs4Y5a8Pi86xDwuv8cx2prOVI2.jpg,2023,5,very high,average,"['Adventure', 'Family', 'Fantasy', 'Romance']","Adventure, Family, Fantasy, Romance"
392142,fr,La Folle Histoire de Max et Léon,"In this WW2 epic comedy – in the vein of “La Grande Vadrouille” – our two heroes, Max and Léon, two lazy and partier pals, will try by all possible means to avoid going in the battle zone… This will lead the duo to demented and wild adventures.",1.9515000581741333,2016-11-01,Max & Leon,6.289000034332275,811,https://image.tmdb.org/t/p/w342/47qB83tIFr9CuX6RHsTapk0W3Ls.jpg,https://image.tmdb.org/t/p/w780/lNlWxQFrAnbDzOSrXONxII4gKNp.jpg,2016,11,low,average,"['Comedy', 'War', 'Adventure']","Comedy, War, Adventure"
34851,en,Predators,A group of cold-blooded killers find themselves trapped on an alien planet to be hunted by extraterrestrial Predators.,20.9906005859375,2010-07-07,Predators,6.289000034332275,4404,https://image.tmdb.org/t/p/w342/sx5EuckP7SBQrlMlxg0PLt282WS.jpg,https://image.tmdb.org/t/p/w780/yVSgw4UyXWg0Edl7KMehdhhgIwL.jpg,2010,7,very high,average,"['Science Fiction', 'Action', 'Thriller']","Science Fiction, Action, Thriller"
1649,en,Bill & Ted's Bogus Journey,"Amiable slackers Bill and Ted are once again roped into a fantastical adventure when De Nomolos, a villain from the future, sends evil robot duplicates of the two lads to terminate and replace them. The robot doubles actually succeed in killing Bill and Ted, but the two are determined to escape the afterlife, challenging the Grim Reaper to a series of games in order to return to the land of the living.",9.490500450134277,1991-07-19,Bill & Ted's Bogus Journey,6.289000034332275,1294,https://image.tmdb.org/t/p/w342/tldtDfLnPFOtTWp758EmIP2Hbz5.jpg,https://image.tmdb.org/t/p/w780/4PMSgLOzPFgyzARQBhhX4vS9oOW.jpg,1991,7,very high,average,"['Adventure', 'Comedy', 'Science Fiction']","Adventure, Comedy, Science Fiction"
